Open,High,Low,Close,Volume,Adj Close
168.891953,183.965454,163.641632,367.740387,16271500,183.686493
182.212021,184.807297,175.527084,357.019836,19586300,178.331573
183.542038,185.305435,178.515884,358.7052,16037600,179.173416
177.415009,185.285507,176.473541,358.376099,14902200,179.009033
178.12236,180.817245,170.077515,345.541321,11953600,172.598053
176.060089,185.484756,172.104904,365.935364,14754700,182.784882
180.398819,183.751251,170.017731,341.302979,13944900,170.481003
169.350235,171.566925,162.296677,330.313141,17213800,164.991577
165.938019,169.938034,162.057571,330.233368,9397600,164.951721
163.387589,164.104889,154.157181,317.907196,16220700,158.7948
153.768631,157.559433,149.698898,310.607239,20369100,155.148468
150.461029,155.661545,143.342712,290.203247,20177500,144.956665
145.340225,155.915588,139.477203,311.225555,26568500,155.457306
151.058792,161.888199,150.715088,309.171173,19105500,154.431152
150.934265,154.5009,148.418686,299.298279,15144000,149.499634
150.221924,151.297897,142.142212,296.605682,16754600,148.154678
147.143463,149.534515,138.769852,279.412872,15727800,139.566864
136.931747,140.941711,129.036346,258.849335,19632000,129.295364
130.764862,134.182053,123.188263,261.711487,20565700,130.725006
134.127258,134.470963,124.04007,256.735168,20184700,128.239334
133.838348,142.794769,133.160873,281.277771,21623100,140.498383
139.616684,147.178345,137.584305,291.290283,12760800,145.499634
144.747452,147.671494,143.601746,292.157898,5150200,145.933014
142.804733,143.153427,132.493378,265.261749,11465100,132.498367
134.361374,138.371353,130.799728,274.356781,11723000,137.041336
134.421158,140.154663,132.174576,278.664948,11853800,139.193268
137.748688,141.215683,133.883179,273.588867,9809700,136.657776
135.003967,141.589294,131.517044,283.212433,13091200,141.464752
144.453552,154.142242,140.473465,301.282837,16349500,150.490921
148.289169,158.40625,147.950439,305.132263,13831300,152.413712
154.042618,156.862045,151.686447,307.974457,10513100,153.833389
151.517075,155.85582,148.343964,299.39801,12404600,149.549454
147.302872,157.644104,146.451065,314.895477,11487000,157.290436
156.418701,158.650345,151.985321,309.819397,13526200,154.754944
156.672745,164.134781,155.053818,324.389404,14172100,162.032669
158.725067,160.463547,155.626678,314.376892,11622700,157.031403
157.758682,159.576874,153.977859,309.430481,9562600,154.560669
154.914337,158.301651,153.923065,309.32077,11267200,154.505875
153.703873,154.172119,144.772354,296.296539,7864500,148.000259
149.654053,151.088684,147.781082,297.204041,7583600,148.453552
150.177094,152.598022,148.632889,302.120514,3857300,150.909348
151.46727,152.060043,148.598022,299.537628,3932800,149.619186
149.549454,150.127289,145.24559,296.605682,7431500,148.154678
149.838364,152.832153,148.797272,302.280121,7715700,150.989059
151.532028,154.919327,150.73999,306.807678,5795100,153.25058
153.723801,160.309128,152.179596,320.440247,7248000,160.060059
159.90065,165.001541,156.91185,327.151825,9814500,163.412491
165.868286,169.763687,162.585587,333.145355,12898500,166.406265
163.546982,164.837143,158.779861,321.128357,9022600,160.403763
158.545731,161.987823,158.077484,324.299652,7228300,161.987823
163.138519,163.138519,156.114838,314.207367,8713400,156.946732
157.564407,158.879486,154.535767,311.833862,6633300,155.761169
155.302887,159.701401,154.615463,313.459412,8898100,156.57312
154.421188,156.314102,148.319061,300.145966,10976700,149.92305
148.229401,151.223175,142.859528,298.171387,11913400,148.936752
151.940491,153.549454,147.297897,298.849518,10487900,149.275482
149.011475,149.190796,140.847076,281.975861,10134100,140.847076
143.636612,151.183334,143.636612,302.250183,9885800,150.974106
148.463516,154.097412,147.023926,305.660797,16595900,152.677719
154.057556,165.360184,151.541977,323.811005,21545900,161.743744
161.818466,163.387589,159.681473,322.983246,9255900,161.330292
162.615479,166.31163,161.529541,330.572418,9891400,165.121078
168.358948,175.507156,167.527069,347.715363,15440300,173.68399
171.626694,171.880753,169.419968,342.380005,14622100,171.018982
171.701416,173.748749,167.37265,337.603119,9378900,168.632919
166.520844,171.855835,165.380112,339.637543,10452800,169.649109
170.645386,170.859573,166.291702,339.517883,13162100,169.58934
169.40004,176.558212,168.951721,342.060883,13685800,170.859573
169.818481,177.026459,167.870773,352.751526,14583200,176.199554
177.564438,186.207047,177.056351,370.263458,14128800,184.946777
184.946777,189.78862,182.964203,377.732971,9991800,188.677795
187.287994,188.045166,178.276779,357.528412,14260600,178.585617
178.804794,181.818497,175.840912,357.059723,10502300,178.351501
175.920609,181.131073,175.08374,362.056,11142200,180.847137
180.418747,180.817245,176.951736,356.700684,8324300,178.172165
172.608017,172.896942,169.210754,341.721832,11403300,170.690216
172.971664,176.030197,169.624207,352.143219,12094100,175.895706
178.067566,179.22821,170.067551,341.701874,10014700,170.680252
168.393814,173.808517,166.874512,345.501465,12480700,172.57814
172.852112,174.246887,164.159683,329.156342,10481200,164.413742
164.891937,174.157211,164.827194,344.504181,12237400,172.080002
170.436157,175.492218,168.827194,340.70462,12926300,170.182114
172.334045,175.586853,167.950485,336.256836,11253200,167.960449
165.853348,171.268051,164.936783,337.064606,10880500,168.363937
166.042633,169.713867,162.391312,326.264252,11620300,162.969147
164.418716,166.221954,160.573135,324.588867,13098400,162.132294
160.976624,163.885712,157.101151,318.046814,15695300,158.864532
157.649094,158.944244,150.754929,304.803162,13108600,152.249329
153.036377,154.515839,146.575592,307.725159,14522500,153.708862
149.429901,152.712601,144.184555,290.093567,12991000,144.901871
148.56813,154.670258,146.575592,307.326263,13510700,153.509613
154.471008,159.402527,152.284195,317.039581,11891500,158.36142
158.177109,161.893188,156.23938,322.644196,10085800,161.160934
162.441132,163.118591,158.919327,323.531738,7842000,161.604263
162.386337,164.249359,158.70015,318.814697,9930500,159.248093
159.492188,167.043884,158.949219,334.421875,9460300,167.043884
166.779861,169.365173,163.412491,332.187988,10061900,165.928055
165.220718,167.37265,163.078735,329.036652,8253100,164.353958
164.533295,165.87326,162.560684,329.256042,9511200,164.463547
166.157196,174.07254,165.893188,347.645569,8574900,173.649124
172.603043,176.259338,171.357712,346.219452,7668500,172.936783
174.545761,175.014008,167.497177,343.12796,8705000,171.392578
175.905655,178.909409,173.599304,352.322723,12051500,175.985367
174.346512,175.342773,172.089966,346.748016,6670400,173.200806
170.635422,171.263062,167.397552,341.75174,6211300,170.705154
173.813507,176.094955,172.443634,347.107025,7337900,173.380127
171.248123,176.956726,169.669037,353.120514,6627100,176.383865
180.976654,184.189606,179.487244,361.507507,9009500,180.573166
181.569427,185.165955,178.331573,368.767548,7607900,184.19957
182.814758,184.219498,180.025223,367.231781,6585100,183.432449
180.622986,181.195831,176.991592,357.66803,7387700,178.65535
181.071304,181.818497,177.439911,361.00885,5551000,180.324097
184.060104,186.476044,182.441162,371.480103,6790400,185.554489
184.97168,188.842178,184.458603,377.074738,6123000,188.349014
187.766205,187.791107,182.117386,367.899963,6882800,183.766205
182.864578,189.818512,181.40007,378.460968,9898300,189.041428
190.037689,195.7164,189.798584,387.675659,20446400,193.64418
192.289246,199.163483,191.686508,391.166077,21541900,195.387634
192.354004,194.595612,187.243164,378.261505,8890900,188.941803
187.382645,191.432465,187.347778,380.425568,7418400,190.022751
190.162231,194.27182,188.797348,382.809021,7029800,191.213287
193.031464,194.147293,189.843414,383.636749,5237500,191.62674
192.304199,195.855881,189.539566,388.423615,6796100,194.017776
191.452393,194.017776,190.660355,384.89328,4598200,192.254379
191.158493,193.798599,190.057617,382.659424,5909100,191.138565
192.264343,196.747543,192.194611,390.398163,7247000,195.004074
197.141068,201.121155,196.662857,394.885864,8744000,197.245682
196.777435,198.052643,195.04393,392.612091,4873500,196.109924
198.341568,200.448669,196.657883,400.879425,6430000,200.239456
199.243195,201.74382,197.883286,401.886627,4819500,200.742569
202.635468,203.377686,199.751282,402.365326,5285400,200.981674
201.295502,201.738831,195.517151,395.524109,6021900,197.564484
200.672836,204.29924,196.762482,406.214752,7759100,202.904465
200.647919,205.230743,199.850906,406.862976,5137700,203.228256
204.239456,204.727631,196.817276,397.917542,7609900,198.759995
196.309189,197.454895,193.449905,388.47345,5706800,194.042679
193.674057,195.372696,191.62674,386.439056,5895900,193.026489
194.819763,196.319153,193.818527,388.93219,6039900,194.27182
196.627991,197.913177,191.980408,395.753479,6728500,197.679047
197.310425,200.070084,195.76622,397.787872,5696100,198.695236
200.29425,202.07756,196.762482,396.09256,4585000,197.848419
197.410065,200.667847,196.184647,395.414429,5459900,197.509689
197.589386,198.580673,195.268082,392.422638,3450000,196.015289
195.243179,201.74382,194.27182,403.252869,6232200,201.425003
202.062622,205.161011,201.64917,404.449585,6091200,202.022766
203.57695,205.041458,201.549545,409.276337,5357500,204.433731
205.285538,207.835983,204.583176,416.087646,5316100,207.835983
208.583176,213.997879,208.483551,425.39212,6669600,212.483566
212.329132,214.177216,210.909454,427.227081,5266800,213.400131
212.204605,215.422546,211.208344,430.46817,7092000,215.019058
216.837234,219.796143,216.438736,439.074554,7303300,219.317947
221.703995,222.834763,218.90947,443.103485,7389100,221.330399
218.929398,219.636749,216.249451,437.568695,6220500,218.565765
218.471115,219.427536,215.073853,434.427307,6534100,216.996643
217.300507,218.127411,212.538361,431.415558,6742900,215.492279
215.078827,216.055176,213.385178,427.825439,5751800,213.699005
212.632996,213.051437,209.818542,423.676819,5858600,211.62677
209.963013,209.963013,206.227005,415.628906,7501700,207.606842
208.872101,209.758774,206.934357,414.861023,6122100,207.223282
207.317917,209.076324,205.011566,414.023315,7006200,206.80484
207.063873,208.563248,205.728882,412.926331,6193400,206.256897
208.324142,209.444946,206.51593,418.939819,8550100,209.260635
207.696503,207.9655,200.194626,406.234711,8279600,202.914429
202.565735,203.731369,200.523392,404.569275,5820800,202.08255
203.606827,205.345322,202.520905,408.169373,4934000,203.880798
202.740082,207.173462,202.496002,414.631653,6111700,207.108704
206.067612,213.315445,205.783676,424.155487,6537800,211.865875
212.204605,213.101242,210.331619,422.978729,4354800,211.278076
211.208344,212.807343,208.329132,420.43573,5207100,210.007843
211.307968,212.403854,208.294266,417.842834,4638900,208.712692
206.929382,206.929382,202.645432,407.371582,5054000,203.4823
202.491013,204.553284,200.080048,408.488525,4542100,204.040207
203.357758,203.830994,197.250656,395.544067,6543000,197.574448
199.253143,202.241943,198.286774,401.388,6908100,200.4935
202.301727,206.451172,202.142319,409.266388,6575700,204.428757
204.025269,207.905716,203.586899,413.265411,5875000,206.42627
207.307953,211.467361,206.814804,423.138275,8121600,211.357773
211.063873,212.568237,209.649185,423.527222,5813200,211.552048
214.027771,218.520935,213.444962,436.970306,7582200,218.266876
217.524658,222.042725,216.239487,441.388214,13158100,220.473618
215.691528,216.92691,212.553299,429.071991,13759500,214.321671
214.13736,215.616821,212.329132,428.992218,6330600,214.281815
214.665375,215.143585,212.065125,426.728455,5958600,213.151062
213.200867,214.296768,210.959274,426.519012,5192700,213.046448
213.539597,219.781204,211.955536,436.142609,6982400,217.853439
217.091293,224.403885,216.687805,445.496918,7280900,222.525925
222.187195,222.540863,217.98793,443.582153,5027500,221.569504
219.676605,220.578217,217.235748,438.645721,5083900,219.103745
217.79863,218.082581,215.138611,435.045593,3988800,217.305481
220.478592,224.892044,220.478592,444.419861,6421000,221.98793
224.149826,225.504745,220.388931,441.836945,5742200,220.697769
223.53215,226.102509,222.984207,450.971863,5199900,225.260666
223.845978,226.152328,223.377731,452.487701,4797400,226.017822
227.14859,227.601898,223.10376,449.904785,4701400,224.727661
226.301758,226.590683,223.427536,449.126953,4237600,224.339127
226.984207,228.852203,226.645477,455.84848,5105100,227.696533
226.7202,228.349091,226.047714,455.359833,3496900,227.452454
225.987946,227.761292,225.345352,452.697144,3437800,226.122437
226.854691,230.012848,226.610611,457.324432,4700200,228.433777
230.212112,231.49231,228.59816,461.014313,4005200,230.276871
230.525925,230.725189,227.591934,458.74057,3362700,229.141129
224.906998,225.151077,220.732635,443.671906,5260000,221.614334
221.718948,223.014084,220.334137,444.060852,4719800,221.808609
219.173477,221.669128,218.461151,442.754425,4526800,221.156052
225.156067,230.227051,224.772491,459.149414,8027600,229.345352
231.900772,232.174759,230.461182,463.966217,7147600,231.751343
232.802399,234.167282,231.342865,467.446655,4925100,233.489822
233.689072,236.289337,233.484848,470.079437,4699400,234.804901
235.497299,235.616852,232.478607,466.718658,3990400,233.12619
233.4151,233.4151,229.504761,464.783966,4012600,232.159805
233.75383,235.303024,230.824814,463.477539,3556400,231.507248
229.036514,230.067657,228.144852,460.405975,3930400,229.973007
228.98172,232.538391,226.361542,454.512146,5209100,227.029037
227.058929,228.309235,225.449951,451.769684,3623100,225.65918
227.058929,228.269394,226.650452,456.267334,3304600,227.905746
227.930664,230.436264,227.039001,460.036987,3009500,229.788696
231.278107,232.623077,227.068893,457.364349,5333300,228.453705
228.672882,232.26442,228.543365,462.699677,4407100,231.118713
232.453705,234.590698,230.13739,469.650604,5088100,234.590698
234.321701,235.766296,232.941879,470.847321,3820000,235.188461
234.376495,237.50975,234.147354,473.819153,3966100,236.672897
236.652969,238.560822,235.472397,476.232513,4814000,237.878372
239.00415,243.771286,238.346619,486.953094,5189900,243.233307
244.369049,247.756348,242.665436,490.373688,8999700,244.941895
247.457474,247.562073,244.697815,490.11441,6591500,244.812378
242.959335,248.518494,242.202164,495.639252,4248600,247.572037
249.524719,250.057724,247.975525,497.693604,6105100,248.59819
249.454987,252.553375,247.92572,497.095245,5428600,248.299316
249.300568,249.768799,245.579514,495.409882,5074000,247.457474
246.222092,249.03157,245.081375,491.131622,4114400,245.32048
246.496078,249.813644,245.728943,497.16507,3692300,248.334183
248.832321,248.94191,245.584488,497.16507,4214000,248.334183
249.066437,249.136169,242.710266,494.492401,6306800,246.999191
245.579514,247.308029,242.590714,485.866089,5647400,242.690338
240.966797,244.951859,240.398926,483.253235,5221000,241.385223
242.91449,245.295578,240.767548,487.182465,4305100,243.34787
244.931931,248.752609,244.931931,497.374481,5485000,248.438797
248.568298,258.52597,247.975525,516.122986,9784800,257.80368
258.814911,260.648041,255.711533,512.772217,8639800,256.129974
257.360352,259.781281,256.289368,514.836548,5496600,257.161102
260.732697,261.898346,258.690369,522.605225,6669200,261.041565
261.215912,262.745178,259.716522,524.669556,6097400,262.072693
265.23584,266.790009,264.010437,533.854309,6541200,266.660492
265.878418,267.44754,262.650513,528.459167,12246500,263.965607
272.643066,276.339203,271.248291,548.344604,17749900,273.898376
275.313049,275.766357,273.340454,550.57843,6459800,275.014191
274.790009,275.442566,269.340454,550.209412,8117600,274.829865
273.928253,278.630615,273.474945,549.591125,7368600,274.521027
273.973083,276.463745,272.976807,552.572937,4690400,276.010437
276.588287,277.903351,274.570831,552.174011,4803200,275.811188
276.837341,279.771362,274.416412,552.692627,5963000,276.070221
274.456268,276.244568,271.063995,546.788818,6457000,273.121277
272.912048,273.973083,268.120026,538.82074,5154800,269.141205
270.491119,274.884674,269.489899,549.54126,5064000,274.496124
273.973083,274.05777,266.122498,534.6521,6962900,267.05899
267.537201,268.722748,263.133698,532.528015,6428200,265.997986
264.015411,267.746429,263.163605,535.818909,4778100,267.641815
269.390259,271.731476,267.208435,538.850586,4682800,269.156128
270.730225,273.858521,270.316772,547.147827,3709100,273.300598
272.837341,274.859772,271.731476,549.591125,3667000,274.521027
276.687897,280.239594,276.08017,560.969849,5319500,280.204712
280.314301,283.328003,279.950684,565.208252,4478200,282.321777
284.174835,285.679199,281.873474,568.997864,4656700,284.214691
283.716553,285.38031,281.694153,566.295227,3786600,282.864746
283.582062,285.186066,282.24707,570.483765,3346000,284.956909
286.426392,287.417694,285.320557,574.702209,4414700,287.064026
286.361633,287.671722,285.788788,575.908875,3847700,287.666748
287.248322,288.309357,284.966888,575.071167,3110700,287.248322
285.81369,285.928284,283.93573,571.421204,4352200,285.425171
283.686676,284.732758,283.636871,568.399475,4027400,283.915802
287.16861,292.204742,286.854797,580.755554,5114000,290.087677
290.172363,291.054047,287.193542,581.49353,3222400,290.456299
292.110107,292.433899,290.25705,584.13623,2933300,291.776337
284.932007,290.142487,284.418915,578.172668,2779500,288.797516
289.230896,290.745209,287.477478,581.403809,3463000,290.411469
292.966888,294.506104,290.411469,588.255005,4657900,293.833649
294.396515,295.397766,292.015442,585.901428,3338800,292.658051
293.420197,294.620697,291.407745,584.13623,2868000,291.776337
295.402771,296.304382,288.508606,583.408264,5046000,291.41272
291.014221,293.24585,289.415192,584.644897,3284500,292.030396
290.660522,294.227173,289.91333,585.442688,3059300,292.428894
292.653076,293.564636,290.700378,587.407288,3575200,293.410217
294.117584,296.244598,294.102631,589.880493,3349000,294.645599
296.229645,296.264526,292.767639,588.893188,3452800,294.152435
296.563416,297.539734,295.198517,594.098877,3841100,296.752686
295.542236,297.076477,294.391541,591.515991,4577800,295.462524
298.182343,299.064026,297.205994,596.123413,5639800,297.763916
297.106384,297.704132,295.771362,592.313843,5297300,295.861053
296.90213,298.34671,296.389069,594.787048,7089400,297.096405
297.689178,298.800018,296.722809,597.040894,5161600,298.222198
299.547211,299.626923,298.306885,599.474121,3775600,299.437622
300.623199,305.29071,300.299408,610.005249,4160800,304.697906
305.320587,308.603271,304.991821,616.786682,1723800,308.085236
309.669281,311.826202,308.085236,621.164612,3408400,310.272034
311.203522,311.253357,307.99057,617.704163,2860200,308.543518
308.095184,310.202271,307.851105,621.024963,2942100,310.202271
311.208527,311.532288,308.832428,618.282532,2448700,308.832428
312.304413,313.57962,310.954468,625.033997,3927000,312.204773
312.418976,312.747742,309.609497,622.281555,6031900,310.829926
311.761444,311.761444,302.047852,606.594604,7987100,302.994293
303.562164,303.861053,295.218445,592.473389,12876600,295.940735
294.894653,300.498657,293.455048,600.371704,9483900,299.885956
301.10141,301.10141,295.910858,599.464172,14479800,299.432648
297.709106,297.963165,292.90213,588.863342,9742900,294.137512
287.16861,293.091431,285.878448,585.482544,13041800,292.448822
290.859772,295.99054,290.316833,588.234985,8511900,293.823669
295.562164,295.671753,287.940735,578.411987,10909600,288.917053
289.514832,294.107605,287.069,586.011108,8665700,292.71283
291.895905,291.895905,286.570862,578.820862,6525700,289.121307
290.630646,292.314331,285.056549,581.383789,12662600,290.401489
281.196014,284.234619,266.431335,548.504089,13651700,273.978058
272.274445,273.9133,266.755127,538.521545,8872800,268.99176
267.98053,273.773834,267.143677,540.934875,8743600,270.197235
269.62439,272.80246,266.655518,540.615784,7958400,270.037842
271.228363,272.478668,264.309296,532.827148,6482300,266.1474
268.239563,269.484894,261.823608,528.489075,8311900,263.98053
266.301849,266.904572,264.159851,531.560608,4518400,265.514771
266.481171,266.481171,262.819885,529.665833,8223000,264.568329
263.3479,270.037842,263.128723,539.339233,6020500,269.400208
267.497345,267.995483,261.798706,525.337708,6780600,262.406433
263.213409,265.753876,260.254517,529.835388,6335600,264.653015
265.255768,269.988007,264.772552,532.009399,5408700,265.738953
268.762604,269.753906,266.53595,534.971313,5660200,267.218414
266.037811,267.890869,262.859741,532.986694,5369000,266.227112
265.664215,269.23584,263.761353,534.931396,4838000,267.198486
265.489868,267.572083,264.259491,531.660339,4576400,265.564606
267.432587,271.049042,266.152405,539.817932,7336100,269.639313
269.988007,270.685394,267.801208,536.73645,4074500,268.100098
267.766357,271.487396,267.06897,541.732666,4691200,270.595734
269.255768,270.999237,268.842316,539.279419,5125300,269.370331
272.653015,272.727753,269.489899,541.313843,4305100,270.386536
270.486145,270.799988,265.151154,533.60498,5766600,266.53595
265.992981,268.214661,264.264465,530.014832,4670500,264.742676
262.575806,263.25824,259.029083,524.988647,6643100,262.232086
262.72525,264.882172,260.762604,525.357666,4113800,262.416412
263.611908,265.649292,262.884644,531.231506,4492500,265.350403
266.740204,271.811188,266.506073,539.578613,8746200,269.519775
270.167358,273.036591,268.618164,543.826965,6201800,271.641815
272.229614,277.026642,272.08017,553.071594,6391300,276.259521
279.626892,282.775085,278.904602,562.665222,7853700,281.051544
281.33548,281.534729,279.45752,560.940002,4790600,280.189789
278.8797,281.275696,277.210938,558.656189,6376900,279.049042
280.827393,288.169861,280.055298,574.871704,11352100,287.148682
286.0578,292.010468,286.027893,579.548828,8498200,289.484924
292.971863,293.041595,288.498627,577.953247,5527400,288.687927
282.281952,283.661774,276.961884,561.638062,9342600,280.538483
279.865997,283.148682,279.332977,563.652527,6888600,281.544708
283.088928,284.65802,281.071472,564.011536,6668000,281.72403
281.305603,283.158661,280.428894,564.849243,3567600,282.142456
278.954407,282.939484,277.599487,558.466736,9624200,278.954407
277.016663,282.366608,276.105103,555.973572,8039600,277.709076
277.47995,278.112579,269.988007,547.496887,11043800,273.474945
271.73645,278.8797,268.842316,555.804077,13179500,277.62439
278.466248,284.932007,278.286926,561.338867,7891200,280.389038
281.579559,282.63562,278.964386,561.149414,5412500,280.294403
280.448822,281.305603,279.238342,560.910034,6232200,280.174835
280.364136,282.755157,279.093903,565.158386,3970500,282.296875
281.469971,283.806213,280.354156,565.567261,6084200,282.501129
284.608215,285.654297,281.719055,567.242676,4221100,283.337982
284.384064,286.366638,283.437592,569.446594,3817200,284.438843
283.666748,284.379089,281.644318,566.664246,4135600,283.049072
282.59079,283.31308,279.880951,561.99707,5181200,280.717804
280.608215,283.861023,278.979309,565.936218,3909500,282.685425
282.685425,283.323029,280.94693,564.669739,4128600,282.052795
282.615692,285.928284,282.052795,571.161926,4722400,285.295654
285.196014,293.340485,284.498627,585.163452,7853900,292.289429
293.928284,295.064026,290.914581,587.38739,6830900,293.400269
294.97934,297.803772,293.0466,593.670105,13574200,296.538513
280.448822,283.342957,273.788757,548.643677,24562600,274.047791
273.350403,275.960632,271.482422,548.593872,7817100,274.022888
276.050293,278.785034,274.501099,553.520325,5977000,276.483673
277.19101,279.078949,275.049042,552.782349,4800800,276.115051
274.96936,275.218414,270.660492,545.562195,6585900,272.508575
272.60321,273.634338,270.122528,543.497864,4194300,271.477448
271.467468,271.477448,263.616913,530.184387,8770300,264.827362
263.487396,268.159882,262.630585,527.61145,7718100,263.542175
265.056488,266.416412,259.542175,527.741089,6837700,263.606934
265.689117,267.248291,262.351654,530.543396,6140700,265.006683
264.573303,267.83609,261.738953,524.26062,4888900,261.868439
262.266968,265.464966,261.559601,529.147217,3729500,264.309296
262.276917,262.386505,251.163574,504.983612,12198000,252.239548
249.554611,256.897095,249.300568,508.364288,9198600,253.928207
253.425095,257.793732,229.141129,497.304657,10037600,248.403915
249.051498,251.716507,239.766296,491.789825,10216000,245.649246
256.02536,260.433838,255.342911,520.221741,8286800,259.851013
256.872192,258.96933,253.161087,507.65625,6670000,253.574539
255.063965,255.063965,250.062698,504.006287,7732400,251.751373
257.285645,260.02536,254.232071,509.481262,6676400,254.48613
253.933197,254.540924,247.198441,506.140411,8262800,252.817383
252.443771,253.230835,248.244522,506.579224,5608400,253.03656
254.04776,254.53096,247.606903,497.005493,5672100,248.254486
247.203415,248.787491,242.959335,493.076294,6917100,246.29184
241.629318,241.883362,236.01535,473.709473,9863400,236.618103
233.654205,241.594452,231.332901,470.757568,19454100,235.143631
239.467422,243.980499,237.50975,475.853577,8723600,237.689087
233.200912,237.833542,231.138641,475.763824,6057300,237.644257
240.134918,243.965561,236.613113,474.168213,6977200,236.847244
241.569534,245.235794,239.626816,489.117157,5639200,244.314255
245.449997,245.803665,240.598175,484.300354,5811200,241.908264
239.317978,244.613129,239.163559,481.049316,5353500,240.284363
242.431305,246.012878,239.831055,492.019196,5100500,245.763824
246.630569,253.051498,246.426331,504.215698,7328700,251.855988
248.926956,253.674164,247.422592,497.354553,7869900,248.428833
248.59819,249.519745,240.672897,484.190674,7292500,241.85347
243.01413,243.507278,237.878372,483.452698,5390200,241.484848
242.700302,243.527206,235.118713,472.722137,5478300,236.124939
239.288086,243.337906,237.031555,485.676575,5175000,242.595688
240.349106,243.44252,239.910751,487.162506,3576600,243.337906
246.316742,246.326706,240.692825,481.867065,4096000,240.692825
240.638031,249.265686,240.189713,496.626526,8551100,248.065186
247.158585,251.058975,247.128708,499.897552,4595600,249.699066
250.785004,251.990479,247.417618,498.710815,3969300,249.106293
250.316757,250.794952,248.134933,498.66095,5767200,249.081375
249.016632,249.549622,241.539658,487.222351,5989200,243.367798
244.035294,247.372787,241.958084,484.918701,4456000,242.217117
242.535919,242.535919,238.18721,480.730194,4073300,240.124954
238.934418,240.473648,235.746368,473.799225,3801300,236.662933
237.639267,237.933167,234.401413,471.385834,4507100,235.457443
235.412613,237.883362,233.629303,470.787476,3537700,235.158569
230.854706,231.407623,224.717697,453.016266,7030400,226.281845
226.630539,228.060181,221.529648,443.73175,7233400,221.644226
221.813583,223.362778,216.005356,438.286713,7053500,218.924423
219.985443,220.314209,217.185928,435.354736,3886400,217.4599
221.17099,222.999146,216.005356,434.876068,5139300,217.22081
218.336624,224.802383,216.87709,448.967377,6282800,224.259415
225.928162,227.811111,223.990433,455.309967,5357700,227.427551
235.098785,235.746368,230.525925,466.210022,8695400,232.872131
235.303024,238.824829,234.660431,474.527191,6693700,237.026566
240.224579,245.574524,239.243256,487.860596,7982300,243.6866
244.02533,245.99295,242.321716,489.994751,6259300,244.752609
244.946884,246.426331,240.438782,492.667389,9752800,246.087601
233.684097,234.401413,228.902023,458.351624,15708200,228.946854
229.644241,233.948105,227.905746,464.903625,9134700,232.219589
229.654205,240.593201,229.440002,480.271454,8139300,239.895813
241.096313,241.94313,236.827316,476.192627,6583700,237.858444
240.712753,243.577011,240.339157,483.482635,4311400,241.499802
239.487335,244.379013,239.108765,488.718231,4545700,244.11499
243.631805,244.45871,241.534668,487.631226,4005200,243.572037
244.374023,247.821106,244.169785,491.281219,4920700,245.395203
246.545883,246.700302,240.433792,483.023895,5010600,241.27066
242.067673,243.527206,238.770035,483.66214,5371000,241.589462
238.929428,242.770035,238.675385,483.522522,4304100,241.51973
243.582001,245.718979,242.560822,489.067261,3731300,244.289337
244.334183,245.310516,242.471161,488.488892,3618100,244.000427
245.171036,252.553375,244.608154,504.933716,7653500,252.21463
252.000443,253.350388,250.839798,506.708862,4858900,253.101318
251.756363,251.92572,247.098816,498.850433,6663800,249.176025
250.187241,251.806168,249.743896,503.96637,3758300,251.731445
250.237045,252.055237,248.354111,502.330872,4163400,250.914505
247.935669,248.070175,244.832306,490.393646,4462600,244.951859
241.066422,246.451233,240.354095,490.662903,4425700,245.086349
243.586975,244.677887,242.097565,485.018402,3883800,242.266922
240.936905,244.020355,239.352844,484.260468,2619700,241.888336
243.352859,246.426331,242.107529,489.176971,3795400,244.344131
244.304291,244.518478,239.875885,480.829895,5392800,240.174759
239.606888,240.354095,232.752579,466.688721,7879300,233.111237
233.111237,234.91449,229.649216,460.755035,7864500,230.147354
229.888321,233.250717,228.010361,462.799408,5994700,231.168518
227.995422,228.329163,224.618073,450.154144,5546000,224.852203
224.15979,228.050217,224.15979,453.375275,5203500,226.461166
227.178482,227.776245,224.378967,449.745239,3567200,224.647964
225.435013,229.136139,222.989182,457.57373,4642100,228.558304
228.717712,229.021576,225.36528,451.450562,2471900,225.499771
224.214584,226.585709,223.163528,448.787872,3908100,224.169754
226.640503,231.601898,225.405121,459.069641,6480700,229.305511
230.555817,231.347855,229.295547,461.911865,3380900,230.725189
234.381485,235.058945,232.847229,469.01236,5099700,234.271896
231.382721,232.921951,230.645477,463.128479,3432500,231.332901
231.726425,235.367783,231.387695,469.291565,4821600,234.411362
238.022827,239.30304,234.411362,474.876251,4879300,237.200912
238.615616,238.999176,236.652969,474.836365,3963300,237.180984
239.552094,241.27066,238.869659,480.949585,4499700,240.234543
240.105026,241.46991,239.143631,479.114624,4449500,239.317978
239.078873,240.045258,238.356583,479.324066,4823600,239.422592
239.078873,240.324203,238.809875,479.742889,3953700,239.631805
240.971771,244.682861,239.691574,488.808014,11325400,244.159836
245.330444,254.251999,245.111267,506.888367,8840000,253.190979
253.888367,259.019135,253.504807,512.054199,8966000,255.771301
255.472427,257.923248,254.884628,514.587219,5093100,257.03656
256.344147,258.874664,254.695343,512.074097,4652100,255.781265
259.895844,262.929474,258.162354,525.846313,6738900,262.660492
263.437561,267.422638,263.437561,528.957764,6238000,264.214661
